gene_callers_id	source	gene_name	gene_hmm_id	e_value	length	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS	mag_id
1201444	Bacteria_71	ADK	PF00406.22	1.5e-53	663	0	0.0769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808446455505279	0	0.324283559577677	0	0.134238310708899	0	1	0.541478129713424	0.266968325791855	0	0	0.220211161387632	0.134238310708899	0	WA_MAG_00061
1219238	Bacteria_71	Ribosomal_L27A	PF00828.19	1.4e-19	411	0.489051094890511	0	0	0	0	0	0.228710462287105	0	0	0	0.367396593673966	0	0	0	0	0.895377128953771	0	0.316301703163017	0	0	0.912408759124088	0.97323600973236	0	0.330900243309002	0	0	0.45985401459854	0	0	WA_MAG_00061
1219239	Bacteria_71	SecY	PF00344.20	5.3e-28	990	0	0	0	0	0	0	0.141414141414141	0	0.216161616161616	0	0.381818181818182	0.297979797979798	0	0	0	0.835353535353535	0.226262626262626	0.38989898989899	0.46969696969697	0.12020202020202	0.149494949494949	0.753535353535354	0.234343434343434	0.494949494949495	0	0	0.58989898989899	0.151515151515152	0.233333333333333	WA_MAG_00061
50858	Bacteria_71	Ribosomal_S2	PF00318.20	1.5e-26	600	0	0	0	0	0	0	0	0.0716666666666667	0.48	0	0.866666666666667	0	0	0	0	1	0	0.201666666666667	0	0.191666666666667	0.503333333333333	1	0.25	0	0	0	0.835	0.391666666666667	0.503333333333333	WA_MAG_00061
93043	Bacteria_71	Ribosomal_L3	PF00297.22	1.4e-85	1020	0.17156862745098	0.0352941176470588	0	0.147058823529412	0	0	0	0.0656862745098039	0	0	0.17156862745098	0.107843137254902	0	0	0	0.895098039215686	0	0.401960784313726	0.109803921568627	0.401960784313726	0.0392156862745098	1	0.512745098039216	0.0833333333333333	0.0754901960784314	0	0.562745098039216	0.149019607843137	0	WA_MAG_00061
93044	Bacteria_71	Ribosomal_L4	PF00573.22	5.3e-43	870	0	0.283908045977011	0	0	0	0	0	0.0931034482758621	0	0	0	0.0931034482758621	0	0	0.136781609195402	0.460919540229885	0	0.0839080459770115	0	0.440229885057471	0	0.940229885057471	0	0.0724137931034483	0.1	0.236781609195402	0.81264367816092	0.288505747126437	0	WA_MAG_00061
158693	Bacteria_71	Ribosomal_S10	PF00338.22	1.6e-23	333	0	0.63963963963964	0.453453453453453	0	0	0	0.45045045045045	0	0	0	0.222222222222222	0	0	0	0	0.90990990990991	0	0	0	0.867867867867868	0	0.930930930930931	0.786786786786787	0.351351351351351	0	0	0.537537537537538	0	0	WA_MAG_00061
160547	Bacteria_71	Ribosomal_S7	PF00177.21	9.7e-08	114	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.903508771929825	0	0	0	0	0.131578947368421	0	0	WA_MAG_00061
1485230	Bacteria_71	Ribosomal_L4	PF00573.22	9.9e-32	570	0	0	0.212280701754386	0	0	0	0.519298245614035	0	0	0	0	0	0	0	0	0.57719298245614	0	0.529824561403509	0	0.250877192982456	0.263157894736842	0	0	0.433333333333333	0.714035087719298	0.524561403508772	0.0596491228070175	0	0.364912280701754	WA_MAG_00061
1485231	Bacteria_71	Ribosomal_L23	PF00276.20	6.8e-16	261	0	0	0	0	0	0	0	0	0	0	0.241379310344828	0	0	0	0	1	0	0	0	0	0	0.919540229885058	0	0	0.0383141762452107	0	0.992337164750958	0	0.754789272030651	WA_MAG_00061
