gene_callers_id	source	gene_name	gene_hmm_id	e_value	length	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS	mag_id
1119363	Bacteria_71	Ham1p_like	PF01725.16	1e-58	597	0.611390284757119	0.882747068676717	0.752093802345059	0.993299832495812	0.742043551088777	0.745393634840871	0.959798994974874	0.641541038525963	0.839195979899497	0.636515912897823	0.676716917922948	0.814070351758794	0.52428810720268	0.618090452261307	0.939698492462312	0.472361809045226	0.676716917922948	0.0603015075376884	0.649916247906198	1	0.966499162479062	0.688442211055276	0.979899497487437	0.557788944723618	0.515912897822446	0.986599664991625	1	0.939698492462312	0.340033500837521	WA_Bin_00095
216266	Bacteria_71	GrpE	PF01025.19	1.6e-54	609	1	0.494252873563218	0.929392446633826	0.794745484400657	0.786535303776683	0.881773399014778	0.842364532019704	0.96551724137931	0.83743842364532	0.819376026272578	0.502463054187192	0.985221674876847	0.349753694581281	0.540229885057471	1	0.770114942528736	0.862068965517241	0.970443349753695	0.67816091954023	0.93431855500821	0.500821018062397	0.995073891625616	1	0.852216748768473	0.517241379310345	1	0.793103448275862	1	0.967159277504105	WA_Bin_00095
267865	Bacteria_71	Ribosomal_L1	PF00687.21	1.1e-53	696	0.991379310344828	0.938218390804598	0.550287356321839	0.385057471264368	0.363505747126437	0.69683908045977	0.857758620689655	0.933908045977012	0.747126436781609	0.59051724137931	0.629310344827586	0.90948275862069	0.531609195402299	0.561781609195402	0.827586206896552	0.137931034482759	0.557471264367816	0.341954022988506	0.625	0.918103448275862	0.221264367816092	0.310344827586207	0.778735632183908	0.78735632183908	0.558908045977011	0.902298850574713	0.53735632183908	1	0.899425287356322	WA_Bin_00095
267868	Bacteria_71	SecE	PF00584.20	1.8e-23	360	0.875	0.963888888888889	1	1	0.969444444444444	0.641666666666667	0.986111111111111	0.852777777777778	0.866666666666667	1	0.158333333333333	0.877777777777778	0.725	0.663888888888889	0.291666666666667	0.419444444444444	0.322222222222222	1	0.95	1	0.541666666666667	0.552777777777778	0.602777777777778	1	0.697222222222222	0.972222222222222	1	1	1	WA_Bin_00095
567711	Bacteria_71	Ribosomal_S17	PF00366.20	2e-10	111	0.783783783783784	0.261261261261261	1	0.891891891891892	0.981981981981982	0.558558558558559	1	0.801801801801802	0.558558558558559	0	0	1	0.468468468468468	0.891891891891892	0.144144144144144	0	0.576576576576577	0.846846846846847	0.198198198198198	0.324324324324324	1	0.558558558558559	0.846846846846847	0.846846846846847	0.846846846846847	1	0.846846846846847	0.0630630630630631	0.540540540540541	WA_Bin_00095
567712	Bacteria_71	Ribosomal_L14	PF00238.19	7.3e-57	369	1	0.859078590785908	1	0.834688346883469	0.831978319783198	0.915989159891599	1	1	1	0.956639566395664	0.707317073170732	1	0.563685636856369	1	1	0.476964769647696	1	1	0.75609756097561	0.840108401084011	1	1	0.953929539295393	1	0.81029810298103	1	0.943089430894309	1	1	WA_Bin_00095
567713	Bacteria_71	ribosomal_L24	PF17136.4	5.8e-28	315	1	1	1	0.780952380952381	0.79047619047619	0.815873015873016	1	0.825396825396825	1	0	0.533333333333333	1	0.742857142857143	1	0.987301587301587	0.053968253968254	0.920634920634921	1	1	0.726984126984127	0.895238095238095	1	1	1	1	0.952380952380952	1	0.638095238095238	0.863492063492064	WA_Bin_00095
567714	Bacteria_71	Ribosomal_L5	PF00281.19	2.2e-30	540	0.711111111111111	0.785185185185185	1	0.998148148148148	0.546296296296296	0.951851851851852	0.918518518518518	0.838888888888889	1	0.735185185185185	0.0444444444444444	1	0.148148148148148	0.662962962962963	1	0.337037037037037	0.990740740740741	0.687037037037037	0	0.685185185185185	0.996296296296296	1	0.972222222222222	1	0.961111111111111	1	1	1	0.981481481481482	WA_Bin_00095
567716	Bacteria_71	Ribosomal_S8	PF00410.19	2e-49	396	0.909090909090909	0.676767676767677	0.962121212121212	1	0.944444444444444	1	1	0.181818181818182	0.664141414141414	0.909090909090909	0.76010101010101	1	0.345959595959596	0.934343434343434	0.916666666666667	1	1	0.808080808080808	1	0.810606060606061	1	1	1	0.974747474747475	0.820707070707071	1	1	1	1	WA_Bin_00095
567717	Bacteria_71	Ribosomal_L6	PF00347.23	5.4e-36	528	1	0.757575757575758	0.829545454545455	0.920454545454545	0.814393939393939	0.0511363636363636	0.573863636363636	1	0.791666666666667	0.522727272727273	0.452651515151515	0.702651515151515	0.363636363636364	0.524621212121212	0.75	0.333333333333333	0.225378787878788	0.676136363636364	0.515151515151515	0.909090909090909	0.808712121212121	0.935606060606061	1	0.65530303030303	0.992424242424242	1	0.630681818181818	1	0.886363636363636	WA_Bin_00095
567718	Bacteria_71	Ribosomal_L18p	PF00861.22	2.4e-41	351	0.752136752136752	1	0.572649572649573	0.931623931623932	0.837606837606838	0.538461538461538	0.706552706552707	0.834757834757835	0.689458689458689	0.680911680911681	0	0.988603988603989	1	0.814814814814815	1	0.384615384615385	0.595441595441595	0.646723646723647	0.116809116809117	0.823361823361823	0.43019943019943	1	1	1	1	0.763532763532764	0.928774928774929	1	0.851851851851852	WA_Bin_00095
567721	Bacteria_71	Ribosomal_L27A	PF00828.19	2.4e-31	447	1	0.597315436241611	0.834451901565996	0.286353467561521	0.606263982102908	0.583892617449664	1	0.409395973154362	1	0.684563758389262	0.469798657718121	1	0	0.494407158836689	0.92841163310962	0.241610738255034	0.807606263982103	1	1	0.606263982102908	0.727069351230425	0.409395973154362	0.749440715883669	1	0.416107382550336	0.939597315436242	1	1	0.105145413870246	WA_Bin_00095
567722	Bacteria_71	SecY	PF00344.20	6.6e-116	1326	0.994720965309201	0.858974358974359	0.757918552036199	0.659125188536953	0.825037707390649	0.184766214177979	0.764705882352941	0.927601809954751	0.871794871794872	0.828054298642534	0.32579185520362	1	0.540723981900452	0.266214177978884	0.935143288084465	0.368778280542987	0.461538461538462	0.967571644042232	0.895173453996983	0.548265460030166	1	0.61236802413273	0.872549019607843	0.962292609351433	0.815233785822021	0.911764705882353	1	0.897435897435897	0.862745098039216	WA_Bin_00095
567723	Bacteria_71	Ribosomal_S13	PF00416.22	4.6e-34	357	1	1	0.837535014005602	0.358543417366947	1	0.865546218487395	1	1	0.859943977591036	0.840336134453782	0.92436974789916	1	0.00280112044817927	0.823529411764706	1	0.843137254901961	0.49859943977591	1	1	0.977591036414566	0.820728291316527	0.112044817927171	1	1	1	0.792717086834734	0.901960784313726	0.943977591036414	1	WA_Bin_00095
570864	Bacteria_71	Exonuc_VII_L	PF02601.15	3e-96	1359	0.844738778513613	0.768947755702723	0.676232523914643	0.994849153789551	0.5813097866078	0.565857247976453	0.917586460632818	0.670345842531273	0.896247240618102	0.768211920529801	0.601177336276674	0.782928623988227	0.278145695364238	0.587932303164091	0.97645327446652	0.297277409860191	0.598233995584989	0.961736571008094	0.586460632818249	0.799116997792494	0.980132450331126	0.849153789551141	0.801324503311258	0.916850625459897	0.644591611479029	0.797645327446652	0.667402501839588	0.80794701986755	0.99411331861663	WA_Bin_00095
572927	Bacteria_71	RNA_pol_Rpb6	PF01192.22	4.8e-20	258	1	1	0.682170542635659	0.887596899224806	0.748062015503876	0.27906976744186	0.736434108527132	1	0.472868217054264	0.817829457364341	0.817829457364341	0.724806201550388	0.275193798449612	0.813953488372093	1	1	1	0.647286821705426	1	1	1	0.36046511627907	1	1	1	0.608527131782946	1	1	1	WA_Bin_00095
575115	Bacteria_71	Ribonuclease_P	PF00825.18	4.7e-26	525	0.906666666666667	0.807619047619048	0.68	0.693333333333333	0.287619047619048	0.895238095238095	0.794285714285714	0.672380952380952	0.784761904761905	0.641904761904762	0	0.79047619047619	0.666666666666667	0.299047619047619	0.975238095238095	0.272380952380952	0.287619047619048	0.699047619047619	0.287619047619048	0.344761904761905	0.687619047619048	0.944761904761905	0.958095238095238	0.96952380952381	0.384761904761905	0.891428571428571	0.485714285714286	0.771428571428571	0.807619047619048	WA_Bin_00095
27208	Bacteria_71	SmpB	PF01668.18	2.2e-55	600	1	0.503333333333333	0.905	0.558333333333333	0.826666666666667	0.00333333333333333	1	0.968333333333333	0.965	0.821666666666667	0.685	0.666666666666667	0.465	0.968333333333333	1	0.185	0.708333333333333	0.836666666666667	1	0.855	0.828333333333333	0.785	0.483333333333333	0.995	0.725	0.985	0.676666666666667	0.861666666666667	1	WA_Bin_00095
37856	Bacteria_71	Ribosomal_S10	PF00338.22	3.1e-37	312	0.990384615384615	0.878205128205128	1	0.483974358974359	0.919871794871795	0.477564102564103	0.94551282051282	1	0.637820512820513	0.403846153846154	0.483974358974359	1	0.96474358974359	1	0.858974358974359	0.923076923076923	0.833333333333333	1	0.621794871794872	0.487179487179487	0.737179487179487	0.173076923076923	0.788461538461538	1	0.974358974358974	1	0.903846153846154	1	1	WA_Bin_00095
37857	Bacteria_71	Ribosomal_L3	PF00297.22	3.6e-21	660	0.831818181818182	0.889393939393939	1	0.603030303030303	1	0.901515151515152	0.763636363636364	0.627272727272727	0.704545454545455	0.643939393939394	0.696969696969697	0.812121212121212	0.398484848484848	0.896969696969697	1	0.698484848484848	0.645454545454546	0.766666666666667	0.786363636363636	0.751515151515151	1	0.940909090909091	0.977272727272727	1	0.986363636363636	0.907575757575758	0.951515151515152	1	0.974242424242424	WA_Bin_00095
37858	Bacteria_71	Ribosomal_L4	PF00573.22	2.3e-67	618	0.661812297734628	0.661812297734628	0.286407766990291	0.281553398058252	0.179611650485437	0.475728155339806	0.812297734627832	0.629449838187702	0.843042071197411	0.809061488673139	0.383495145631068	0.750809061488673	0.144012944983819	0.877022653721683	0.781553398058252	0.608414239482201	0.488673139158576	0.776699029126214	0.83495145631068	0.576051779935275	0.576051779935275	0.711974110032362	1	0.56957928802589	0.671521035598705	0.707119741100324	1	0.880258899676375	0.95631067961165	WA_Bin_00095
37859	Bacteria_71	Ribosomal_L23	PF00276.20	3.3e-20	180	0.211111111111111	0	0	0	0	0	0.627777777777778	0.816666666666667	0.183333333333333	0	0	0	0	0.283333333333333	0.838888888888889	0.277777777777778	0	0	0	0	0.744444444444444	0	0	0	0	0	0.755555555555556	0	0.244444444444444	WA_Bin_00095
1425052	Bacteria_71	Ribosomal_S17	PF00366.20	1.4e-33	267	0.576779026217228	0	0.940074906367041	0.842696629213483	0.382022471910112	0.932584269662921	1	0.947565543071161	0.98876404494382	0	0.951310861423221	0.812734082397004	0	0.220973782771536	0.823970037453184	1	0.146067415730337	0.254681647940075	1	0.883895131086142	1	1	0.546816479400749	1	1	0.588014981273408	0.52059925093633	0.625468164794007	1	WA_Bin_00095
