gene_callers_id	source	gene_name	gene_hmm_id	e_value	length	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS	mag_id
1098000	Bacteria_71	Ribosomal_S16	PF00886.19	2.7e-23	405	1	1	1	1	1	0.787654320987654	1	1	1	1	1	1	0.612345679012346	0.745679012345679	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	WA_Bin_00091
1123898	Bacteria_71	Chorismate_synt	PF01264.21	1.4e-108	1182	1	1	0.998307952622674	1	0.990693739424704	1	1	1	1	1	1	1	1	0.708967851099831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	WA_Bin_00091
1128065	Bacteria_71	Ribosomal_L20	PF00453.18	8.7e-44	360	1	1	1	1	0.966666666666667	1	1	1	1	1	1	1	1	0.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	WA_Bin_00091
1128066	Bacteria_71	Ribosomal_L35p	PF01632.19	3.1e-16	189	1	1	1	1	1	1	1	1	1	1	1	1	1	0.507936507936508	1	1	0.947089947089947	1	1	1	1	1	1	1	1	1	1	1	1	WA_Bin_00091
210451	Bacteria_71	ATP-synt_A	PF00119.20	1.6e-52	807	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947955390334572	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	WA_Bin_00091
210454	Bacteria_71	OSCP	PF00213.18	5.4e-29	528	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	WA_Bin_00091
236567	Bacteria_71	YajC	PF02699.15	6.9e-25	249	1	1	0.389558232931727	1	0.244979919678715	0.811244979919679	1	1	0.991967871485944	1	1	1	0.369477911646586	0	0.763052208835341	1	1	1	0.763052208835341	0.646586345381526	1	1	1	1	1	1	1	1	1	WA_Bin_00091
289405	Bacteria_71	Ribosomal_L17	PF01196.19	6.2e-38	351	1	1	1	1	0.826210826210826	1	1	1	1	1	1	1	1	0.977207977207977	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	WA_Bin_00091
289408	Bacteria_71	Ribosomal_L13	PF00572.18	2.7e-57	462	1	1	1	1	1	1	1	1	1	1	1	1	0.971861471861472	0.341991341991342	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	WA_Bin_00091
289409	Bacteria_71	Ribosomal_S9	PF00380.19	4.4e-47	390	1	1	1	1	1	1	1	1	1	1	1	1	0.964102564102564	0.0615384615384615	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	WA_Bin_00091
