gene_callers_id	source	gene_name	gene_hmm_id	e_value	length	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS	mag_id
377223	Archaea_76	Ribosomal_L1	PF00687.21	5.6e-36	645	0	1.41240310077519	0.468217054263566	1.07596899224806	0	0.0930232558139535	2.31782945736434	0	1.93643410852713	0	0.930232558139535	0.555038759689922	0	0	1.45581395348837	2.38449612403101	1.95038759689922	2.71317829457364	0.466666666666667	3.50387596899225	0.466666666666667	5.34728682170543	0.933333333333333	2.65116279069767	2.26821705426357	1.48837209302326	2.5937984496124	1.47596899224806	1.35038759689922	WA_MAG_00076
377808	Archaea_76	Spt4	PF06093.13	8.2e-13	183	0.0382513661202186	0.633879781420765	2.42622950819672	0.912568306010929	0	4.3224043715847	1.03825136612022	1.05464480874317	1.90710382513661	0	1.29508196721311	0.475409836065574	0	0.612021857923497	0	3.59562841530055	0.693989071038251	5.17486338797814	0	4.20765027322404	1.25136612021858	3.73224043715847	2.28415300546448	1.7103825136612	5.69398907103825	1.21311475409836	1.04371584699454	0	0.66120218579235	WA_MAG_00076
377809	Archaea_76	Ribosomal_S24e	PF01282.19	1.5e-16	375	0	1.18133333333333	0.232	1.232	1.192	0.176	0.0773333333333333	0	3.176	0	0	0.549333333333333	0	0.450666666666667	0.469333333333333	7.184	1.36	7.00533333333333	0.546666666666667	1.70666666666667	1.35733333333333	1.04533333333333	1.11733333333333	2.47466666666667	2.336	0.546666666666667	0.941333333333333	1.62133333333333	1.392	WA_MAG_00076
378271	Archaea_76	Ribosomal_L44	PF00935.19	2.2e-29	282	0	1.26241134751773	1.43262411347518	0.783687943262411	1.0709219858156	0.106382978723404	0	0	0.978723404255319	0	1.5177304964539	2.4468085106383	0	0	0.464539007092199	6.33687943262411	0.517730496453901	3.91489361702128	0.921985815602837	3.40780141843972	1.02482269503546	6.5709219858156	0.301418439716312	0.50354609929078	3.4822695035461	0.886524822695035	2.17730496453901	3.22340425531915	1.79432624113475	WA_MAG_00076
378272	Archaea_76	Ribosomal_S27e	PF01667.17	7.2e-20	171	1.6374269005848	4.7719298245614	2.45029239766082	1.19298245614035	0	1.8187134502924	0.181286549707602	0	1.1812865497076	0.760233918128655	1.12865497076023	2.00584795321637	0	0	0.888888888888889	6.76023391812866	0.807017543859649	4.32748538011696	0	4.33918128654971	1.67251461988304	5.41520467836257	3.22222222222222	0.719298245614035	3.34502923976608	0	4	2.26315789473684	1.22222222222222	WA_MAG_00076
513031	Archaea_76	RtcB	PF01139.17	8.4e-85	831	0.649819494584838	0.363417569193742	1.55716004813478	1.26955475330927	0.271961492178099	0.36101083032491	1.5150421179302	0.430806257521059	1.65342960288809	0	1.81107099879663	1.59205776173285	0	0	1.41756919374248	4.53910950661853	1.44404332129964	1.36462093862816	0.547533092659446	3.02527075812274	1.97111913357401	3.9338146811071	0.904933814681107	1.87364620938628	2.63778580024067	0.673886883273165	2.33694344163658	1.3898916967509	0.951865222623345	WA_MAG_00076
1236521	Archaea_76	Diphthamide_syn	PF01866.17	4.7e-69	1110	0.603603603603604	1.71621621621622	0.851351351351351	0.625225225225225	0.678378378378378	0	2.56576576576577	0.504504504504504	1.50540540540541	0	1.19459459459459	1.52612612612613	0	0	2.07207207207207	4.70990990990991	1.54234234234234	2.63963963963964	2.0990990990991	3.93693693693694	2.6036036036036	4.06846846846847	0	2.52252252252252	3.82342342342342	0.909009009009009	3.12882882882883	0	0.803603603603604	WA_MAG_00076
1236523	Archaea_76	Ribosomal_L16	PF00252.18	1.6e-29	540	0.559259259259259	0.666666666666667	1.76666666666667	1.04814814814815	0.37962962962963	0.437037037037037	1.37592592592593	0	0.794444444444444	0	1.32962962962963	1.5962962962963	0	0	0	3.70740740740741	0.783333333333333	1.41296296296296	0.0722222222222222	6.13518518518519	1.36111111111111	5.56111111111111	0.701851851851852	2.85	2.01296296296296	1.48333333333333	1.21481481481481	1.6462962962963	0.412962962962963	WA_MAG_00076
1269670	Archaea_76	RtcB	PF01139.17	2.1e-58	795	0.755974842767296	1.16729559748428	0.755974842767296	0.555974842767296	0.377358490566038	0.754716981132076	0.754716981132076	0.377358490566038	1.51698113207547	0	1.48930817610063	0.758490566037736	0	0	0.379874213836478	3.43018867924528	0	2.72327044025157	0	4.29811320754717	1.34465408805031	2.18364779874214	0.674213836477987	2.30440251572327	0.571069182389937	1.97987421383648	2.12578616352201	0	1.32704402515723	WA_MAG_00076
1302615	Archaea_76	Ribosomal_L21e	PF01157.18	2.9e-32	294	2.98639455782313	3.4047619047619	0.962585034013605	3.72108843537415	0	0.207482993197279	0.523809523809524	1.46258503401361	0	0	0.510204081632653	0.714285714285714	0	0	0.653061224489796	6.11224489795918	1.39795918367347	3.71428571428571	0	3.25850340136054	0.704081632653061	7.53401360544218	0.523809523809524	3.08843537414966	4	3.64625850340136	3.5	2.30612244897959	3.49319727891156	WA_MAG_00076
1302617	Archaea_76	DUF655	PF04919.12	5.1e-19	573	1.53577661431065	1.30017452006981	1.68760907504363	0.0837696335078534	0	0	1.90750436300175	0	0.596858638743455	0.492146596858639	0.558464223385689	2.07329842931937	0	0	1.24432809773124	7.8673647469459	0.8760907504363	5.89528795811518	1.29144851657941	6.42233856893543	4.91448516579407	4.89703315881326	0.263525305410122	3.77137870855148	2.12216404886562	2.79581151832461	1.45375218150087	2.9738219895288	1.98603839441536	WA_MAG_00076
1056499	Archaea_76	Ribosomal_L37ae	PF01780.19	1.9e-26	369	0.964769647696477	1.08943089430894	3.26558265582656	1.18428184281843	0	0	1.50135501355014	0	2.74254742547425	0	0.268292682926829	1.22493224932249	0.0921409214092141	0	0.780487804878049	6.46341463414634	1.62330623306233	5.91056910569106	1.86449864498645	8.37669376693767	2.6260162601626	7.61246612466125	1.58265582655827	1.78590785907859	3.50406504065041	0.777777777777778	3.09485094850949	3.41192411924119	1.31165311653117	WA_MAG_00076
