gene_callers_id	source	gene_name	gene_hmm_id	e_value	length	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS	mag_id
1119363	Bacteria_71	Ham1p_like	PF01725.16	1e-58	597	1.22110552763819	1.60804020100503	0.850921273031826	2.66834170854271	0.993299832495812	0.780569514237856	2.01005025125628	1.44891122278057	2.10552763819095	0.768844221105528	1.15745393634841	2.56281407035176	1.16582914572864	0.633165829145729	3.22110552763819	1.61139028475712	2.09547738693467	0.0603015075376884	1.43048576214405	2.84757118927973	2.23115577889447	1.22278056951424	1.49078726968174	1.31490787269682	0.770519262981575	3.05695142378559	2.42378559463987	3.65829145728643	0.867671691792295	WA_Bin_00095
216266	Bacteria_71	GrpE	PF01025.19	1.6e-54	609	3.60426929392447	0.681444991789819	1.73399014778325	2.92446633825944	1.51395730706076	1.45484400656814	2.66502463054187	3.90147783251232	2.69622331691297	1.56486042692939	0.676518883415435	2.46469622331691	0.380952380952381	0.714285714285714	2.62889983579639	2.46305418719212	2.20525451559934	2.73727422003284	1.36781609195402	2.42692939244663	1.83251231527094	2.37110016420361	4.06075533661741	1.72085385878489	0.543513957307061	3.74712643678161	1.34154351395731	3.2495894909688	2.39408866995074	WA_Bin_00095
267865	Bacteria_71	Ribosomal_L1	PF00687.21	1.1e-53	696	2.76724137931034	1.11781609195402	0.863505747126437	0.721264367816092	0.363505747126437	1.46264367816092	1.80028735632184	1.55172413793103	1.47844827586207	0.794540229885057	0.892241379310345	2.37931034482759	0.791666666666667	0.78448275862069	3.14080459770115	0.227011494252874	1.5948275862069	0.853448275862069	1.19252873563218	1.32183908045977	0.288793103448276	0.370689655172414	1.25	2.23563218390805	0.558908045977011	2.32902298850575	0.798850574712644	2.76580459770115	4.38649425287356	WA_Bin_00095
267868	Bacteria_71	SecE	PF00584.20	1.8e-23	360	1.43333333333333	1.52777777777778	2.36944444444444	4.075	1.97777777777778	0.838888888888889	2.36111111111111	1.98888888888889	1.98055555555556	2.775	0.158333333333333	2.56944444444444	0.758333333333333	0.697222222222222	0.730555555555556	0.419444444444444	0.322222222222222	2.76666666666667	1.44444444444444	2.25833333333333	2.23055555555556	0.855555555555556	1.32222222222222	2.48333333333333	1.35277777777778	4.15	1.65277777777778	2.90555555555556	6.18333333333333	WA_Bin_00095
567711	Bacteria_71	Ribosomal_S17	PF00366.20	2e-10	111	0.783783783783784	0.261261261261261	1	1.11711711711712	2.18918918918919	0.558558558558559	3.28828828828829	0.801801801801802	0.558558558558559	0	0	1.78378378378378	0.936936936936937	1.41441441441441	0.144144144144144	0	0.576576576576577	0.846846846846847	0.198198198198198	0.693693693693694	1.40540540540541	1.11711711711712	2.3963963963964	1.79279279279279	0.846846846846847	2.45945945945946	1.10810810810811	0.0630630630630631	1.06306306306306	WA_Bin_00095
567712	Bacteria_71	Ribosomal_L14	PF00238.19	7.3e-57	369	6.27913279132791	1.47154471544715	2.28455284552846	1.53929539295393	1.46883468834688	1.02981029810298	4.11111111111111	3.36043360433604	4.07588075880759	1.41734417344173	0.707317073170732	6.96747967479675	0.970189701897019	5.3550135501355	4.49864498644986	0.710027100271003	4.93766937669377	2.37127371273713	1.11111111111111	2.53658536585366	2.02710027100271	2.61246612466125	3.08943089430894	3.54471544715447	1.50948509485095	5.09214092140921	6.19241192411924	2.05691056910569	5.95392953929539	WA_Bin_00095
567713	Bacteria_71	ribosomal_L24	PF17136.4	5.8e-28	315	7.81904761904762	3.22857142857143	2.87619047619048	1.75873015873016	1.42857142857143	1.28253968253968	3.0031746031746	1.33968253968254	2.20952380952381	0	0.533333333333333	7.71746031746032	1.29206349206349	5.53650793650794	3.15555555555556	0.053968253968254	2.50793650793651	1.24761904761905	2.63809523809524	1.61904761904762	2.15555555555556	4.23492063492063	3.67301587301587	3.33650793650794	2.53333333333333	3.31746031746032	7.4984126984127	1.24444444444444	4.07936507936508	WA_Bin_00095
567714	Bacteria_71	Ribosomal_L5	PF00281.19	2.2e-30	540	2.48888888888889	2.3	4.46851851851852	2.32592592592593	1.71481481481481	1.48148148148148	2.28333333333333	1.81666666666667	4.36296296296296	3.0462962962963	0.0444444444444444	5.41296296296296	0.540740740740741	2.33703703703704	4.57222222222222	0.337037037037037	2.22777777777778	1.34444444444444	0	1.11851851851852	5.07037037037037	3.82962962962963	1.65555555555556	3.92777777777778	3.95925925925926	3.53518518518519	3.2962962962963	2.93148148148148	2.29259259259259	WA_Bin_00095
567716	Bacteria_71	Ribosomal_S8	PF00410.19	2e-49	396	2.66414141414141	0.906565656565657	2.31565656565657	2.49494949494949	2.55050505050505	2.18939393939394	2.95707070707071	0.189393939393939	2.12373737373737	2.52525252525253	1.02020202020202	4.58333333333333	1.03282828282828	2.11363636363636	4.37626262626263	2.06060606060606	3.58838383838384	3.85606060606061	2.5530303030303	2.15151515151515	2.50757575757576	3.9469696969697	3.84343434343434	3.14141414141414	1.92424242424242	8.70959595959596	6.33080808080808	5.23989898989899	4.28535353535354	WA_Bin_00095
567717	Bacteria_71	Ribosomal_L6	PF00347.23	5.4e-36	528	3.43939393939394	1.89962121212121	1.67234848484848	1.8219696969697	1.48484848484848	0.0511363636363636	0.770833333333333	2.52272727272727	1.28598484848485	1.14015151515152	0.498106060606061	0.731060606060606	0.473484848484849	1.00757575757576	2.19886363636364	0.416666666666667	0.227272727272727	1.51325757575758	1.11931818181818	2.98484848484848	1.71022727272727	4.83712121212121	2.47916666666667	1.36174242424242	2.42045454545455	2.89962121212121	2.42424242424242	3.00189393939394	1.28219696969697	WA_Bin_00095
