gene_callers_id	source	gene_name	gene_hmm_id	e_value	length	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS	mag_id
357263	Archaea_76	Ribosomal_S2	PF00318.20	1.6e-93	936	0.803418803418803	0.769230769230769	0	0.617521367521368	0	0.18482905982906	0	1	0	0	0.819444444444444	0	0.104700854700855	0.997863247863248	0	0	0	0	0	0	0	0.25534188034188	0.293803418803419	0	0	0	0.587606837606838	0	0	WA_MAG_00019
400160	Archaea_76	NDK	PF00334.19	7.3e-60	429	0.351981351981352	0.198135198135198	0	0	0	0.680652680652681	0	1	0	0	0.375291375291375	0	0	0.65034965034965	0	0	0	0	0	0	0	0	0	0	0	0	0.932400932400932	0	0	WA_MAG_00019
1248490	Archaea_76	Ribosom_S12_S23	PF00164.25	7.8e-44	375	1	0	0	0.965333333333333	0	0	0	1	0	0	1	0.738666666666667	0	0.938666666666667	0	0.4	0	0	0	0	0	0	0	0	0	0	0.608	0	0	WA_MAG_00019
1248491	Archaea_76	Ribosomal_S7	PF00177.21	3.6e-68	468	1	0.0662393162393162	0	0.645299145299145	0	0	0	1	0	0	0.170940170940171	0	0	0.861111111111111	0	0	0	0	0	0	0	0	0.557692307692308	0	0	0	0.886752136752137	0	0	WA_MAG_00019
1255883	Archaea_76	TIM	PF00121.18	1.8e-27	270	0	0	0	0	0	0	0	0.674074074074074	0	0	0	0	0	0.351851851851852	0	0	0	0	0	0	0	0	0	0	0	0	0.951851851851852	0	0	WA_MAG_00019
1382469	Archaea_76	tRNA-synt_His	PF13393.6	6.6e-16	837	0.432497013142174	0.393070489844683	0	0.209080047789725	0	0	0	0.960573476702509	0	0.144563918757467	0.512544802867383	0	0	0.459976105137395	0.308243727598566	0	0	0	0	0	0	0	0	0	0	0	0.34647550776583	0	0	WA_MAG_00019
1083499	Archaea_76	Ribosomal_S11	PF00411.19	1e-49	384	0.721354166666667	0	0	0.921875	0	0	0	1	0	0	0.5859375	0.3984375	0	0.859375	0	0	0	0	0	0	0	0.3203125	0	0	0	0	1	0	0	WA_MAG_00019
1083500	Archaea_76	Ribosomal_S13	PF00416.22	2.3e-34	354	0.169491525423729	0	0	0.0564971751412429	0	0	0	1	0	0	0.426553672316384	0	0	0.918079096045198	0	0	0	0	0	0	0	0	0	0	0	0	0.553672316384181	0	0	WA_MAG_00019
1083502	Archaea_76	SecY	PF00344.20	4e-116	1302	0.519201228878648	0.486943164362519	0	0.864823348694316	0.105990783410138	0	0	1	0	0	0.185099846390169	0	0	0.821812596006144	0	0	0	0	0	0	0	0.19047619047619	0	0	0	0	0.197388632872504	0	0	WA_MAG_00019
1083507	Archaea_76	Ribosomal_L6	PF00347.23	4.2e-38	546	0.694139194139194	0	0	0.195970695970696	0	0	0	1	0	0.322344322344322	0.604395604395604	0	0	0.532967032967033	0	0	0	0	0	0	0	0.428571428571429	0	0	0	0	0	0	0	WA_MAG_00019
