gene_callers_id	source	gene_name	gene_hmm_id	e_value	length	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS	mag_id
362556	Archaea_76	Ribosomal_S15	PF00312.22	1.1e-12	459	0	0.694989106753813	0.0522875816993464	0.79520697167756	0	0.773420479302832	0.860566448801743	0.0413943355119826	0.838779956427015	0	1	0.718954248366013	0	0	0.16557734204793	1	0	0.984749455337691	0	0.679738562091503	0.812636165577342	1	0	1	0.973856209150327	0	0.919389978213508	0.871459694989107	0	WA_MAG_00062
362561	Archaea_76	tRNA-synt_1c	PF00749.21	2.7e-60	1671	0.166965888689408	0.483542788749252	0	0.698384201077199	0	0.350089766606822	0.392579293836026	0.0598444045481747	0.142429682824656	0	0.847995212447636	0.394374625972472	0	0	0	1	0	1	0	0.789946140035907	0.773189706762418	0.943147815679234	0	0.691202872531418	0.937761819269898	0.200478755236385	1	0.487731897067624	0.400359066427289	WA_MAG_00062
362562	Archaea_76	RNase_HII	PF01351.18	5.7e-51	636	0	0.393081761006289	0	0.473270440251572	0	0.572327044025157	0.0817610062893082	0.488993710691824	0.407232704402516	0	1	0.138364779874214	0	0	0	0.984276729559748	0	0.89937106918239	0	0.883647798742138	0.778301886792453	1	0	0.683962264150943	0.682389937106918	0.108490566037736	1	0.488993710691824	0	WA_MAG_00062
362983	Archaea_76	CTP-dep_RFKase	PF01982.16	2.1e-23	378	0	0.814814814814815	0	0.455026455026455	0	0.886243386243386	0.291005291005291	0.399470899470899	0.399470899470899	0	1	0.682539682539683	0	0.156084656084656	0	1	0	1	0	1	0.947089947089947	1	0	0.526455026455027	1	0	1	0.380952380952381	0	WA_MAG_00062
398863	Archaea_76	Ribosomal_S8	PF00410.19	2.6e-25	390	0	1	0.297435897435897	0	0	1	0.194871794871795	0.387179487179487	0.466666666666667	0	1	0.966666666666667	0	0	0.5	1	0	1	0	0.823076923076923	0.879487179487179	1	0.571794871794872	0.707692307692308	1	0	1	1	0.743589743589744	WA_MAG_00062
398864	Archaea_76	Ribosomal_L6	PF00347.23	7.3e-32	540	0	0.707407407407407	0	0.631481481481482	0	0.82037037037037	1	0.277777777777778	0.987037037037037	0	0.966666666666667	0.509259259259259	0	0	0	1	0	1	0	0.87037037037037	0.987037037037037	1	0.559259259259259	0.298148148148148	0.438888888888889	0	0.931481481481482	0.718518518518519	0	WA_MAG_00062
398865	Archaea_76	Ribosomal_L32e	PF01655.18	1.1e-36	651	0	0.841781874039939	0.310291858678955	0.379416282642089	0	0.362519201228879	0.533026113671275	0.334869431643625	0.737327188940092	0	0.981566820276498	0.823348694316436	0	0	0	1	0	0.990783410138249	0.376344086021505	0.829493087557604	0.858678955453149	1	0	0.49615975422427	1	0	1	0.648233486943164	0	WA_MAG_00062
398867	Archaea_76	Ribosomal_L5e	PF17144.4	3.9e-29	513	0	0.8635477582846	0	0.467836257309941	0.746588693957115	0.719298245614035	0.01364522417154	0.799220272904483	0.777777777777778	0	1	0.670565302144249	0	0	0	1	0	0.8635477582846	0.549707602339181	0.992202729044834	0.842105263157895	1	0	1	0.785575048732943	0.239766081871345	1	0.516569200779727	0	WA_MAG_00062
398871	Archaea_76	SecY	PF00344.20	4.1e-69	1962	0	0.694189602446483	0.188583078491335	0.660550458715596	0.153924566768603	0.597859327217125	0.761977573904179	0.375127420998981	0.625891946992864	0	0.920489296636086	0.841488277268094	0	0.0575942915392457	0	1	0	0.994393476044852	0.432721712538226	0.917940876656473	0.982670744138634	1	0.618756371049949	0.980122324159022	0.959225280326198	0	1	0.803261977573904	0	WA_MAG_00062
399152	Archaea_76	DUF359	PF04019.12	4.2e-33	990	0.152525252525253	0.709090909090909	0	0.514141414141414	0	0.360606060606061	0.862626262626263	0.303030303030303	0.229292929292929	0	0.647474747474747	0.694949494949495	0	0.15959595959596	0	1	0	0.951515151515152	0.455555555555556	0.944444444444444	0.615151515151515	1	0	0.398989898989899	0.809090909090909	0	1	0.683838383838384	0.282828282828283	WA_MAG_00062
416151	Archaea_76	Prefoldin	PF02996.17	3.4e-20	501	0	0.664670658682635	0.726546906187625	0.70059880239521	0	0	0.0119760479041916	0.806387225548902	0	0	1	0.604790419161677	0	0	0.333333333333333	1	0	0.980039920159681	0.624750499001996	1	0.956087824351297	1	0	1	0.812375249500998	0	0.980039920159681	1	0.301397205588822	WA_MAG_00062
526663	Archaea_76	Ribosomal_L37ae	PF01780.19	1.1e-30	360	0.741666666666667	0.722222222222222	0.366666666666667	0.461111111111111	0.538888888888889	0.963888888888889	1	0.447222222222222	0.863888888888889	0	1	0.411111111111111	0	0	0.402777777777778	1	0	0.0944444444444444	0.619444444444444	1	1	1	0	1	0.397222222222222	0	1	0	0	WA_MAG_00062
526670	Archaea_76	Ribosom_S12_S23	PF00164.25	4e-47	429	0	0.27039627039627	0	0.911421911421911	0	0.468531468531469	0.020979020979021	0	0	0	0.743589743589744	0	0	0	0	1	0.393939393939394	1	0.34965034965035	0.846153846153846	0.694638694638695	1	0	0.755244755244755	0.412587412587413	0	0.951048951048951	0.482517482517482	0	WA_MAG_00062
526671	Archaea_76	Ribosomal_S7	PF00177.21	2.6e-31	627	0	0.406698564593301	0	0.735247208931419	0	0.818181818181818	0.901116427432217	0	0.437001594896332	0	1	0.240829346092504	0	0	0	1	0	0.862838915470494	0.767145135566188	0.998405103668262	0.787878787878788	1	0	0.832535885167464	0.717703349282297	0	1	0.245614035087719	0	WA_MAG_00062
1239533	Archaea_76	DNA_primase_lrg	PF04104.14	4.5e-17	1050	0	0.936190476190476	0	0.4	0	0.751428571428571	0.701904761904762	0.020952380952381	0.175238095238095	0	0.960952380952381	0.757142857142857	0	0	0.463809523809524	1	0	0.940952380952381	0.20952380952381	1	1	1	0.511428571428571	0.720952380952381	0.776190476190476	0	0.999047619047619	0.787619047619048	0.183809523809524	WA_MAG_00062
1256562	Archaea_76	Ribosomal_L15e	PF00827.17	1.2e-77	597	0	1	0.837520938023451	0.896147403685092	0	0.876046901172529	0.993299832495812	0	1	0	1	0.670016750418761	0	0	0.639865996649916	1	0.170854271356784	1	0.8107202680067	0.867671691792295	0.458961474036851	1	0.708542713567839	1	1	0	1	0.76214405360134	0.576214405360134	WA_MAG_00062
1325111	Archaea_76	AdoHcyase	PF05221.17	1.4e-70	1341	0	0.873974645786726	0.19910514541387	0.546607009694258	0	0.243847874720358	0.762863534675615	0.469798657718121	0.547352721849366	0	0.958240119313945	0.615958240119314	0	0.188665175242356	0	1	0	0.690529455630127	0.223713646532438	0.911260253542133	0.609992542878449	1	0.167785234899329	0.98806860551827	0.933631618195376	0	0.984340044742729	0.46234153616704	0	WA_MAG_00062
