gene_callers_id	source	gene_name	gene_hmm_id	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
518090	Archaea_76	Ribosom_S12_S23	PF00164.25	1.15466666666667	0.6	2.696	1.56	0.269333333333333	0.568	1.81866666666667	0	0	0.685333333333333	0	1	0	0	0.194666666666667	0.349333333333333	0.805333333333333	0.954666666666667	0.541333333333333	0.709333333333333	2.57066666666667	1.90933333333333	1.176	1.816	0	6.29333333333333	1.29066666666667	1.85333333333333	2.17333333333333
518091	Archaea_76	Ribosomal_S7	PF00177.21	0	0.758909853249476	1.42348008385744	0	0.886792452830189	0.522012578616352	1.75890985324948	0.536687631027254	0	0	0	0.241090146750524	0	0	1.34800838574423	3.78197064989518	1.69811320754717	1.56184486373166	1.16981132075472	0.620545073375262	0.542976939203354	3.41090146750524	3.40461215932914	0.354297693920335	0.813417190775681	2.89098532494759	1.90775681341719	3.57861635220126	4.91614255765199
518094	Archaea_76	Ribosomal_L3	PF00297.22	0	0.977346278317152	0.932038834951456	0	0	1.4546925566343	0	0	0.488673139158576	1.14886731391586	0.13915857605178	0.244336569579288	0.488673139158576	0	2.09546925566343	0.378640776699029	1.80744336569579	2.61165048543689	2.52427184466019	0.822006472491909	0.707119741100324	1.03398058252427	4.39482200647249	0.972491909385113	0	3.86731391585761	0.488673139158576	1.95145631067961	2.07605177993528
518095	Archaea_76	Ribosomal_L4	PF00573.22	0.23968253968254	0.206349206349206	3.8031746031746	0.479365079365079	0	0.00952380952380952	0.955555555555556	0.477777777777778	0	1.61269841269841	0	0.23968253968254	0.479365079365079	0	1.52222222222222	0.479365079365079	2.68730158730159	0.312698412698413	2.55396825396825	0.153968253968254	0.479365079365079	0.247619047619048	2.07301587301587	0.693650793650794	0	3.34285714285714	1.79206349206349	0.907936507936508	2.8952380952381
518096	Archaea_76	Ribosomal_L23	PF00276.20	0.945578231292517	0.564625850340136	0.289115646258503	1.62585034013605	0	0	0.272108843537415	0	0	1.06802721088435	0.363945578231293	0	1.46938775510204	0	0.36734693877551	0.646258503401361	1.27891156462585	0	0.639455782312925	1.19727891156463	0.421768707482993	0.738095238095238	3.43537414965986	0.551020408163265	0.224489795918367	2.70408163265306	2.25510204081633	0.812925170068027	0.561224489795918
523884	Archaea_76	Ribosomal_L13	PF00572.18	0	0	1.20625	0	0.554166666666667	0.983333333333333	0.429166666666667	0	0.622916666666667	0.414583333333333	1.1375	0	0.629166666666667	0	1.27291666666667	0	2.11666666666667	0	2.25208333333333	1.25208333333333	1.57083333333333	1.37916666666667	1.48958333333333	0.920833333333333	0.629166666666667	2.23333333333333	1.52291666666667	0.104166666666667	0.679166666666667
523885	Archaea_76	Ribosomal_S9	PF00380.19	0	0	1.88804071246819	0	0.603053435114504	0.340966921119593	0	0	0	0.921119592875318	0.778625954198473	0	0	0	1.4147582697201	0	1.76335877862595	0	0.623409669211196	0.768447837150127	0.384223918575064	2.06361323155216	0	0.251908396946565	0.765903307888041	3.46310432569975	1.67175572519084	0.913486005089058	2.23918575063613
523886	Archaea_76	Ribosomal_S2	PF00318.20	1.16216216216216	0	2.98198198198198	0	0.00386100386100386	0	0.5997425997426	0	0	0.774774774774775	0.194337194337194	0	0.194337194337194	0	1.32947232947233	1.16473616473616	0.0733590733590734	1.55212355212355	0	1.16473616473616	0.725868725868726	1.51866151866152	1.35907335907336	0.387387387387387	0.388674388674389	3.53925353925354	2.25868725868726	1.15701415701416	3.36679536679537
78616	Archaea_76	HMG-CoA_red	PF00368.18	0	0	0	0	0	0	0	0	0.445512820512821	0	0	0	0	0	0	1.43589743589744	0	0	0.96474358974359	0	0	0	0	0	0	0.916666666666667	0	0.849358974358974	0.483974358974359
121475	Archaea_76	RNA_pol_Rpb6	PF01192.22	0.457575757575758	0.636363636363636	2.08181818181818	0.503030303030303	0	0	1.58484848484848	0	2.28181818181818	0.190909090909091	0.127272727272727	0	0	0	1.64242424242424	0.457575757575758	0.542424242424242	0.0424242424242424	2.84545454545455	1.39393939393939	0	0.83030303030303	1.44545454545455	0.784848484848485	0	4.36969696969697	0.839393939393939	0.721212121212121	1.75151515151515
