gene_callers_id	source	gene_name	gene_hmm_id	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
1080474	Bacteria_71	Adenylsucc_synt	PF00709.21	0.577329490874159	0.28626320845341	0.169068203650336	0.288184438040346	0.289145052833814	0.290105667627281	0.288184438040346	0	0.144092219020173	0.290105667627281	0	0	0.289145052833814	0	1.04130643611912	0	0.580211335254563	0.579250720461095	0.343900096061479	0.724303554274736	1.72718539865514	0.289145052833814	0.289145052833814	0.290105667627281	0.358309317963497	0.289145052833814	0	1.44380403458213	0.869356388088377
1180784	Bacteria_71	Ribosomal_S11	PF00411.19	0	0	0	0	0.363984674329502	0.53639846743295	0	0	0	0	0	0	0	0	0	0	0.578544061302682	0.490421455938697	0	0	0.42911877394636	0	3.14942528735632	0.578544061302682	0	0	0	0.0153256704980843	0
1180785	Bacteria_71	Ribosomal_S13	PF00416.22	1.71771771771772	0	0	0	0.45045045045045	0.24024024024024	0	0	0.534534534534535	0	0	0.597597597597598	0	0	0.756756756756757	0	1.35135135135135	0.423423423423423	0	0.843843843843844	0.45045045045045	0.78978978978979	0.501501501501502	0	0.057057057057057	0.732732732732733	0	2.83183183183183	0.516516516516517
1180786	Bacteria_71	ADK	PF00406.22	0	0.48034188034188	0.871794871794872	0.471794871794872	0	0	0.516239316239316	0	0	0.48034188034188	0	0.444444444444444	0	0	0.514529914529914	0	0	0.935042735042735	0.208547008547009	0.935042735042735	1.01880341880342	0.0786324786324786	0	0.998290598290598	0.258119658119658	0.687179487179487	0	1.66666666666667	0.735042735042735
1180787	Bacteria_71	SecY	PF00344.20	0.757980697847068	0.131403118040089	0.691165553080921	0	0	0.421677802524128	0.216035634743875	0	0	0.112100965107647	0	0.391239792130661	0	0	1.34298440979955	0	0	0	0.0801781737193764	1.60801781737194	2.00296956198961	0.223459539717892	0.365256124721604	0.893095768374165	1.11878247958426	0.827765404602821	0.443207126948775	1.41351150705271	0.463251670378619
1180788	Bacteria_71	Ribosomal_L27A	PF00828.19	0.300438596491228	0	0	0.662280701754386	0	0	0	0	0	0	0	0.114035087719298	0	0	1.21052631578947	0	1.17543859649123	0.81140350877193	0	0.300438596491228	1.2609649122807	0	0.401315789473684	0	0	0.93859649122807	0	0	0.432017543859649
1180791	Bacteria_71	Ribosomal_L18p	PF00861.22	0.666666666666667	0	0	0	0	0.359712230215827	0.143884892086331	0	0	0	0	0.671462829736211	0	0.235011990407674	0.700239808153477	0	0	0.827338129496403	0	0.623501199040767	1.58033573141487	0	0.359712230215827	0.724220623501199	1.28776978417266	0	0	0.966426858513189	0
1180792	Bacteria_71	Ribosomal_L6	PF00347.23	0.687265917602996	0.0299625468164794	1.08801498127341	0	0	0.299625468164794	0.533707865168539	0	0.563670411985019	0	0	0	0	0	0.101123595505618	0	0.417602996254682	0.691011235955056	0	0.707865168539326	0.803370786516854	0	0	1.1310861423221	1.14606741573034	0.853932584269663	0	0.818352059925094	0.565543071161049
1180793	Bacteria_71	Ribosomal_S8	PF00410.19	0	0.661728395061728	0.669135802469136	0.553086419753086	0	0	0.266666666666667	0	0.553086419753086	0	0	0	0	0	0	0	1.21728395061728	1.1283950617284	0	0.74320987654321	1.44938271604938	0	0	0	0.167901234567901	0.879012345679012	0	0.760493827160494	2.36543209876543
1180795	Bacteria_71	Ribosomal_L5	PF00281.19	0	0.27962962962963	0.559259259259259	0	0	0	0.792592592592593	0	0	0	0	1.11481481481481	0	0	1.11481481481481	0.733333333333333	0	0.559259259259259	0.840740740740741	0	0	0	0.237037037037037	0.524074074074074	1.19259259259259	0.974074074074074	1.53148148148148	1.38888888888889	1.15740740740741
1180796	Bacteria_71	ribosomal_L24	PF17136.4	0	0.474842767295597	0	0	0	0	1.63522012578616	0	0.877358490566038	0	0	0.949685534591195	0.00314465408805031	0	1.81446540880503	0.333333333333333	0	0.915094339622642	0.339622641509434	0.389937106918239	1.79245283018868	0.676100628930818	0.481132075471698	0	0.163522012578616	1.66037735849057	0.179245283018868	1.20125786163522	0
1180797	Bacteria_71	Ribosomal_L14	PF00238.19	0	0	0	0	0	0	0.875338753387534	0	0.582655826558266	0	0	0.815718157181572	0.818428184281843	0	2.1869918699187	0	0	0.40650406504065	0	0.485094850948509	0.818428184281843	1.05962059620596	0	0	0.2710027100271	0.51219512195122	0.596205962059621	0.046070460704607	0.937669376693767
1180798	Bacteria_71	Ribosomal_S17	PF00366.20	0	0	0.29535864978903	0	0	0	1.09282700421941	0	1.47257383966245	0	0	0	0	0	0.375527426160338	0	0	1.67088607594937	0	0	0.080168776371308	0	0	0	0	0	0.911392405063291	0	1.62869198312236
1180799	Bacteria_71	Ribosomal_L29	PF00831.23	0	0	0.967136150234742	0	0	0	0	0	0	1.3943661971831	0	0	0	0	1.15492957746479	0	0	2.74647887323944	0.671361502347418	0	1.1924882629108	0	0	1.58215962441315	0.253521126760563	0	0.28169014084507	0.577464788732394	0
1180800	Bacteria_71	Ribosomal_L16	PF00252.18	0	0	0	0	0.688249400479616	0	0	0	0	0	1.44364508393285	0	0	0	0	0	0.515587529976019	0.364508393285372	0.359712230215827	0.532374100719424	0.383693045563549	0.359712230215827	0	1.49880095923261	0.556354916067146	0.705035971223022	0.520383693045564	0.39568345323741	0.522781774580336
1180801	Bacteria_71	Ribosomal_S3_C	PF00189.20	0.430858806404658	0	0	0	0.439592430858806	0	0	0	0.877729257641921	0	0	0	0	0	0.691411935953421	0	0.528384279475983	0.439592430858806	0	0.879184861717613	0.877729257641921	0.21688500727802	0	0.77292576419214	0	0.280931586608443	0.0858806404657933	1.60407569141194	0.0858806404657933
1180802	Bacteria_71	Ribosomal_L22	PF00237.19	0.784776902887139	0.63254593175853	0.792650918635171	0	1.65616797900262	0	0	0	0	1.8503937007874	0	0.792650918635171	0	0	3.98162729658793	0	0	0	0	0	1.58530183727034	0	0	1.34645669291339	3.75328083989501	1.05511811023622	0	0.955380577427822	0
1180803	Bacteria_71	Ribosomal_S19	PF00203.21	0	0.318518518518519	0	0	0.77037037037037	0	0	0	0	0	0	0	0	0	0.637037037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245407	Bacteria_71	SecE	PF00584.20	0.560606060606061	0	0.585858585858586	0	0	0	0	1.29292929292929	0.0858585858585859	0	0	0	0.47979797979798	0	0	0	0	0.515151515151515	0	0	1.44444444444444	0.227272727272727	0	1.11111111111111	0.868686868686869	1.62626262626263	0	0.934343434343434	0
245410	Bacteria_71	Ribosomal_L1	PF00687.21	0	0.769338959212377	0.070323488045007	0	0	0	1.34880450070323	0.0942334739803094	0.849507735583685	0	0	0.424753867791842	0	0.177215189873418	3.11392405063291	0.424753867791842	0.424753867791842	0.679324894514768	0	1.55836849507736	2.38537271448664	0	0.390998593530239	0.731364275668073	0.421940928270042	1.0450070323488	0.210970464135021	0.846694796061885	0
245415	Bacteria_71	Ribosomal_S7	PF00177.21	0.634819532908705	0	0	0	0	0	0	0	0	0.641188959660297	0	0	0	0	0.857749469214437	0.588110403397028	0.641188959660297	0.832271762208068	0	1.94904458598726	0.428874734607219	0.354564755838641	1.78980891719745	0	0.505307855626327	0.940552016985138	0.985138004246284	0	0
67501	Bacteria_71	Pept_tRNA_hydro	PF01195.19	0	0	0.0641025641025641	0.274725274725275	0	0.210622710622711	0	0.468864468864469	0	0.135531135531136	0	0	0	0	0.745421245421245	0	0.551282051282051	1.06043956043956	1.08424908424908	0	0.210622710622711	0.0256410256410256	0.481684981684982	0	0.0641025641025641	0	0.553113553113553	0.304029304029304	0
152059	Bacteria_71	ATP-synt_A	PF00119.20	0.407859078590786	0.357723577235772	0.0420054200542005	0	0.0731707317073171	0	0.407859078590786	0	0.884823848238482	0.330623306233062	0	0.241192411924119	0	0	0	0	0.730352303523035	0.818428184281843	1.60162601626016	1.17344173441734	0.40650406504065	0	0	0.5	0.193766937669377	1.3970189701897	0	0.712737127371274	0.398373983739837
165764	Bacteria_71	Ribosomal_S10	PF00338.22	0.961165048543689	0.491909385113269	0	0	0	0	0.268608414239482	0	0	0.268608414239482	0	0	0.187702265372168	0.0906148867313916	1.1294498381877	0.977346278317152	0.414239482200647	0.129449838187702	0	0	0.488673139158576	0.977346278317152	0.699029126213592	0	0.29126213592233	0.158576051779935	0	0.737864077669903	2.48867313915858
165765	Bacteria_71	Ribosomal_L3	PF00297.22	0	0.0505747126436782	0	0.689655172413793	0	0.240229885057471	0.579310344827586	0	0	0.580459770114943	0	0	0	0	0.68735632183908	0.347126436781609	0.179310344827586	0	0.310344827586207	0.345977011494253	1.10229885057471	0	0.464367816091954	1.63218390804598	0.0057471264367816	0.380459770114943	0.173563218390805	0.47816091954023	1.20804597701149
165766	Bacteria_71	Ribosomal_L4	PF00573.22	0.391585760517799	0	0	0	0.309061488673139	1.1504854368932	0.891585760517799	0	0.488673139158576	0	0	0.226537216828479	0	0	0.48705501618123	0	0	0	0.0792880258899676	0	0.207119741100324	0.12621359223301	0.713592233009709	1.30744336569579	1.46278317152104	1.7588996763754	0.558252427184466	0.108414239482201	0.488673139158576
