gene_callers_id	source	gene_name	gene_hmm_id	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
1062414	Bacteria_71	SmpB	PF01668.18	0.967948717948718	1.53846153846154	1.21581196581197	0.638888888888889	1.29700854700855	1.49358974358974	0	3.18162393162393	1.95512820512821	0.0384615384615385	0.645299145299145	1.57692307692308	0	0.356837606837607	0.202991452991453	3.50854700854701	3.31410256410256	2.43589743589744	2.58119658119658	4.90811965811966	2.9465811965812	2.67735042735043	1.62606837606838	2.56623931623932	2.48717948717949	3.37606837606838	1.2008547008547	2.8974358974359	0.555555555555556
1090790	Bacteria_71	Chorismate_synt	PF01264.21	1.79613095238095	1.34672619047619	1.44642857142857	1.32589285714286	0.151785714285714	0	1.2827380952381	1.24255952380952	1.32142857142857	0.611607142857143	0.681547619047619	1.5	0.449404761904762	0	1.31547619047619	2.6235119047619	0.794642857142857	0.563988095238095	1.5610119047619	2.25446428571429	1.35863095238095	1.53869047619048	1.80952380952381	1.85119047619048	0.898809523809524	2.23363095238095	1.88988095238095	2.8764880952381	1.30505952380952
1098449	Bacteria_71	YajC	PF02699.15	0	1.17730496453901	0	0	2.26241134751773	1.20921985815603	0	1.77304964539007	0.833333333333333	0.0567375886524823	2.90780141843972	2.5531914893617	0	0	1.0709219858156	5.15602836879433	0.283687943262411	2.47517730496454	0.368794326241135	4.27659574468085	2.4290780141844	2.28723404255319	0.453900709219858	2.36524822695035	1.66312056737589	1.59929078014184	2.49290780141844	0.24113475177305	1.62056737588652
1119782	Bacteria_71	Chorismate_synt	PF01264.21	3.22797456857402	1.64668483197094	2.36239782016349	0.916439600363306	0.845594913714805	0.818346957311535	2.94187102633969	0.888283378746594	1.34695731153497	0.821071752951862	1.6030881017257	0.852861035422343	1.49318801089918	0.274296094459582	2.91189827429609	5.45231607629428	2.45231607629428	3.25249772933697	2.31607629427793	4.29246139872843	2.84741144414169	4.36239782016349	2.50045413260672	4.70027247956403	1.8047229791099	4.54586739327884	2.85649409627611	2.47320617620345	1.70208900999092
1188762	Bacteria_71	RecO_C	PF02565.15	1.42650103519669	0.625258799171843	2.38509316770186	0	0	0.0144927536231884	0.548654244306418	0.31055900621118	1.3064182194617	2.75155279503106	2.13250517598344	1.55900621118012	0.581780538302277	0	5.60662525879917	3.16770186335404	2.69565217391304	4.9296066252588	1.1656314699793	7.31055900621118	2.03933747412008	4.26293995859213	3.40993788819876	2.71428571428571	2.54451345755694	3.4120082815735	1.69565217391304	0	3.72256728778468
181787	Bacteria_71	tRNA-synt_1d	PF00750.19	0.717067583046964	3.62027491408935	3.44043528064147	1.60022909507446	0.861397479954181	1.36941580756014	3.70160366552119	1.34536082474227	3.51718213058419	1.63459335624284	1.56357388316151	2.92554410080183	1.5979381443299	0.172966781214204	4.03436426116838	6.26345933562428	4.63287514318442	3.61569301260023	2.83791523482245	5.15693012600229	4.70962199312715	5.06013745704467	3.33218785796105	6.58018327605956	4.06701030927835	6.42898052691867	3.10652920962199	3.9971363115693	2.14719358533792
181795	Bacteria_71	Ribosomal_L32p	PF01783.23	0.175925925925926	3.02314814814815	1.75	4.0462962962963	2.83796296296296	0	0.986111111111111	0.314814814814815	0.513888888888889	0.898148148148148	0.875	4.36111111111111	1.62037037037037	0	2.71296296296296	4.06944444444444	5.5462962962963	4.62962962962963	2.18518518518519	5.10185185185185	5.24537037037037	5.27314814814815	2.10648148148148	3.06481481481481	6.2037037037037	8.15277777777778	5.9212962962963	6.89351851851852	1.69444444444444
181814	Bacteria_71	Adenylsucc_synt	PF00709.21	1.13503086419753	1.84027777777778	2.11496913580247	0.965277777777778	0.243827160493827	0.776234567901235	4.21759259259259	1.05787037037037	2.59336419753086	2.32407407407407	1.16512345679012	1.77083333333333	0.256172839506173	0.121913580246914	2.83873456790123	4.59182098765432	2.21373456790123	3.44521604938272	3.21064814814815	5.15740740740741	2.44212962962963	5.44212962962963	2.67824074074074	6.97916666666667	2.8016975308642	5.24691358024691	2.22762345679012	6.9483024691358	4.17052469135802
201782	Bacteria_71	OSCP	PF00213.18	0	0	0	0	0	0	0.458715596330275	0	0	0	0	0.923547400611621	0.923547400611621	0	1.80733944954128	0.584097859327217	0.923547400611621	0.134556574923547	0	0.923547400611621	0	0.577981651376147	0.0122324159021407	0	0	1.96330275229358	0	0.749235474006116	0
201784	Bacteria_71	ATP-synt	PF00231.19	1.05479452054795	1.48630136986301	2.66095890410959	1.09703196347032	0.703196347031963	0.639269406392694	2.31278538812785	0.837899543378995	3.21118721461187	1.23287671232877	3.10616438356164	3.51712328767123	0.950913242009132	0.344748858447489	5.17123287671233	4.60388127853881	2.77511415525114	2.03196347031963	1.13698630136986	2.83447488584475	3.26027397260274	5.5662100456621	3.2351598173516	5.42009132420091	2.43036529680365	3.80022831050228	4.81164383561644	3.67579908675799	1.75570776255708
