gene_callers_id	source	gene_name	gene_hmm_id	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
1057093	Bacteria_71	tRNA-synt_1d	PF00750.19	0.34338747099768	0.329466357308585	0	0.279195668986852	0	0.419180201082753	0.652745552977572	0	0.651972157772622	0.4276875483372	0.394431554524362	0.633410672853828	0.14230471771075	0.239752513534416	0.145398298530549	0.150038669760247	0.270688321732405	0.740139211136891	0	0.39984532095901	0.719257540603248	0.154679040989946	0	0.589327146171694	0.57153905645785	0.177107501933488	0.670533642691415	0.560711523588554	0.177107501933488
1057101	Bacteria_71	Ham1p_like	PF01725.16	0.130287648054146	0.483925549915398	0.38917089678511	0.27072758037225	0	0.0676818950930626	0.401015228426396	0.573604060913706	0.94585448392555	0	0	0.913705583756345	0	0	0	0.255499153976311	0	0	0.416243654822335	0.744500846023689	0	0.365482233502538	0.553299492385787	0.7834179357022	0.754653130287648	0	1	0.346869712351946	0.546531302876481
1061041	Bacteria_71	TsaE	PF02367.17	0.0198675496688742	0.280353200883002	0	0	0	0	0.198675496688742	0	0	0	0	0.461368653421634	0	0	0.827814569536424	0.152317880794702	0	0.666666666666667	0	0	0	0.2560706401766	0	0.772626931567329	0.664459161147903	0	0.516556291390728	0.631346578366446	0
1083944	Bacteria_71	RBFA	PF02033.18	0	0.625730994152047	0	0.491228070175439	0.441520467836257	0.0994152046783626	0.476608187134503	0.812865497076023	0	0.692982456140351	0	0.43859649122807	0	0	0.56140350877193	0.245614035087719	0	0.0292397660818713	0	0	0.488304093567251	0.599415204678363	0.461988304093567	0	0.833333333333333	0.801169590643275	0	0.678362573099415	0.0555555555555556
1109890	Bacteria_71	Ribosomal_L9_C	PF03948.14	0	0	0	0.825503355704698	0	0.610738255033557	0	0	0	0	0.501118568232662	0.1834451901566	0	0.610738255033557	0.181208053691275	0	0	1	0.409395973154362	0.937360178970917	0.604026845637584	1	0	0.12751677852349	0.512304250559284	0.427293064876958	0.411633109619687	0.48993288590604	0
1109892	Bacteria_71	Ribosomal_S6	PF01250.17	0.499108734402852	0.577540106951872	0.180035650623886	0.975044563279857	0	0.274509803921569	0.354723707664884	0	0.194295900178253	0	0	0.440285204991087	0	0	0.25668449197861	0.42602495543672	0	0	0	0.269162210338681	0.755793226381462	0.951871657754011	0.614973262032086	0.194295900178253	0.322638146167558	0.274509803921569	0.372549019607843	0.363636363636364	0.538324420677362
250252	Bacteria_71	Ribosomal_S19	PF00203.21	0.553113553113553	0	0	0	0	0	0	0	0	0	0.655677655677656	0	0	0	0	0.344322344322344	0	0	0	0.772893772893773	0	0.487179487179487	0	0.468864468864469	1	0	0	1	0
250253	Bacteria_71	Ribosomal_L22	PF00237.19	0.441520467836257	0.491228070175439	0	0.467836257309941	0	0	0.812865497076023	0	0	0	0.0964912280701754	0.625730994152047	0	0	0	0	0	0.441520467836257	0.342105263157895	0.716374269005848	0.508771929824561	0.58187134502924	0	0.736842105263158	0.85672514619883	0	0.576023391812866	0.684210526315789	0.587719298245614
250254	Bacteria_71	Ribosomal_S3_C	PF00189.20	0.462365591397849	0.525345622119816	0	0.181259600614439	0	0.463901689708141	0.749615975422427	0	0.615975422427035	0	0	0.589861751152074	0	0.387096774193548	0	0.568356374807988	0	0.557603686635945	0.462365591397849	0.675883256528418	0.0291858678955453	0.93394777265745	0.407066052227343	1	0.267281105990783	0.474654377880184	0.399385560675883	0.80184331797235	0.900153609831029
250255	Bacteria_71	Ribosomal_L16	PF00252.18	0.265206812652068	0.635036496350365	0	0.625304136253041	0	0	0.557177615571776	0.445255474452555	0.62287104622871	0.4330900243309	0.1338199513382	0	0	0.435523114355231	0	0.666666666666667	0	0.671532846715328	0.440389294403893	0.153284671532847	0.710462287104623	0.0778588807785888	0.734793187347932	0.423357664233577	0	0	0	0.900243309002433	0.669099756690998
250256	Bacteria_71	Ribosomal_L29	PF00831.23	0	0	0	0	0.115942028985507	0	0.729468599033816	0	0.729468599033816	0.579710144927536	0.00483091787439613	0	0	0.845410628019324	0.729468599033816	0.314009661835749	0	0	0.57487922705314	0.975845410628019	0	0.236714975845411	0	0.256038647342995	0	0	0	0.729468599033816	0.956521739130435
250257	Bacteria_71	Ribosomal_S17	PF00366.20	0	0.32312925170068	0	0.748299319727891	0.761904761904762	0.826530612244898	0.513605442176871	0	0.510204081632653	0.520408163265306	0.58843537414966	0	0	0.30952380952381	0.41156462585034	0.789115646258503	0	0.860544217687075	0	0	0.272108843537415	1	0	0.513605442176871	0	0.683673469387755	0.585034013605442	1	0.357142857142857
250258	Bacteria_71	Ribosomal_L14	PF00238.19	0	0.113821138211382	0	0.934959349593496	0.140921409214092	0.615176151761518	0.739837398373984	0.409214092140921	0.422764227642277	0	0.208672086720867	0.395663956639566	0	0	0.560975609756098	0.550135501355014	0	0.764227642276423	0	0	0.91869918699187	1	0	0.650406504065041	0.813008130081301	0.888888888888889	0.032520325203252	0.699186991869919	0.653116531165312
250259	Bacteria_71	ribosomal_L24	PF17136.4	0	0	0	0.694189602446483	0	0	0.990825688073395	0	0.437308868501529	0	0	0.470948012232416	0	0	0.755351681957186	0.660550458715596	0	0.678899082568807	0.483180428134557	0	0.715596330275229	0.140672782874618	0.758409785932722	0	0.376146788990826	0.2782874617737	0	0.333333333333333	0
250260	Bacteria_71	Ribosomal_L5	PF00281.19	0	0.541899441340782	0	0.471135940409683	0.35195530726257	0	0.443202979515829	0.342644320297952	0.491620111731844	0	0	0	0	0.41340782122905	0	0.493482309124767	0	0	0	0.443202979515829	0.361266294227188	0	0.273743016759777	0.361266294227188	0.5512104283054	0.461824953445065	0.759776536312849	0.707635009310987	0.86219739292365
250262	Bacteria_71	Ribosomal_S8	PF00410.19	0.330808080808081	0	0.287878787878788	0	0	0.113636363636364	0.608585858585859	0	0.707070707070707	0	0.669191919191919	0.588383838383838	0	0.381313131313131	0.330808080808081	0.378787878787879	0	0.376262626262626	0	0.535353535353535	0.654040404040404	0.353535353535354	0	0.674242424242424	0	0.0681818181818182	0	0.696969696969697	0
250263	Bacteria_71	Ribosomal_L6	PF00347.23	0.77037037037037	0	0	0.457407407407407	0.209259259259259	0.0425925925925926	0.55	0	0.931481481481482	0.318518518518519	0.648148148148148	0.631481481481482	0	0.609259259259259	0	0.416666666666667	0	0.933333333333333	0	0	0.598148148148148	0.494444444444444	0.498148148148148	0.55	0	0	0	0.564814814814815	0
250264	Bacteria_71	Ribosomal_L18p	PF00861.22	0.0492753623188406	0.765217391304348	0	0.782608695652174	0	0.376811594202899	0	0	0.921739130434783	0	0.252173913043478	0.350724637681159	0	0.533333333333333	0	0	0	0.249275362318841	0	0.252173913043478	0.721739130434783	0	0.602898550724638	0.904347826086956	0.904347826086956	0	0	0.440579710144928	0
250267	Bacteria_71	Ribosomal_L27A	PF00828.19	0.455399061032864	0.708920187793427	0	0.166666666666667	0	0.0234741784037559	1	0.457746478873239	0.584507042253521	0	0	0.821596244131455	0	0	0.213615023474178	0.938967136150235	0	0.814553990610329	0	0	0.823943661971831	0.352112676056338	0	0.852112676056338	0.387323943661972	0	0.847417840375587	0.776995305164319	0
250268	Bacteria_71	SecY	PF00344.20	0.507347254447022	0.0487238979118329	0.232791956689869	0.616395978344934	0.232018561484919	0.0889404485692189	0.515854601701469	0.0804331013147719	0.197989172467131	0	0	0.623356535189482	0.425367362722351	0.189481825212684	0.413766434648105	0.416086620262954	0	0.356535189481825	0	0.233565351894818	0.269914926527456	0.466357308584687	0.182521268368136	0.836040216550657	0.544470224284609	0.559938128383604	0.51430781129157	0.632637277648879	0.0595514307811292
250269	Bacteria_71	Ribosomal_S13	PF00416.22	0	0	0.683473389355742	0.722689075630252	0	0	0.484593837535014	0.38375350140056	0.478991596638655	0	0.38375350140056	0	0	0	0	0.19047619047619	0	0.554621848739496	0	0.484593837535014	0.787114845938375	0	0.156862745098039	0.773109243697479	0.80672268907563	0.0448179271708683	0.647058823529412	0.966386554621849	0
250270	Bacteria_71	Ribosomal_S11	PF00411.19	0.233333333333333	0.366666666666667	0.605128205128205	0.769230769230769	0	0.279487179487179	0.561538461538462	0.584615384615385	0	0	0.415384615384615	0.320512820512821	0	0	0	0.848717948717949	0	0.623076923076923	0.592307692307692	0.407692307692308	0.925641025641026	0	0.735897435897436	1	0.61025641025641	0	1	0.948717948717949	0
250272	Bacteria_71	RNA_pol_L	PF01193.24	0.148494288681205	0	0.22533748701973	0.514018691588785	0	0.283489096573209	0.363447559709242	0	0.373831775700935	0	0.401869158878505	0.474558670820353	0.313603322949117	0	0.11214953271028	0.0446521287642783	0.682242990654206	0.672897196261682	0	0.719626168224299	0.719626168224299	0.223260643821391	0	0.669781931464174	0.350986500519211	0.0384215991692627	0.557632398753894	0.313603322949117	0.172377985462098
250273	Bacteria_71	Ribosomal_L17	PF01196.19	0	0.165432098765432	0	0.234567901234568	0	0	0	0.140740740740741	0.622222222222222	0	0.454320987654321	0.893827160493827	0	0.604938271604938	0	0.444444444444444	0.301234567901235	0.264197530864198	0	0.6	0.545679012345679	0.150617283950617	0	0.65679012345679	0.839506172839506	0	0.560493827160494	0.720987654320988	0.318518518518519
1513741	Bacteria_71	ATP-synt_A	PF00119.20	0	0	0	0	0	0.445333333333333	0.213333333333333	0.365333333333333	0.944	0	0.688	0.12	0	0.589333333333333	0.464	0.626666666666667	0	0	0	0	0.298666666666667	0.472	0	0	0	0	0	0	0
1649660	Bacteria_71	SmpB	PF01668.18	0.613247863247863	0.745726495726496	0	0.297008547008547	0	0	0.485042735042735	0	0.636752136752137	0.314102564102564	0	0.16025641025641	0	0	0.228632478632479	0	0.517094017094017	0	0	0.376068376068376	0	0.322649572649573	0	0.0662393162393162	0.474358974358974	0.260683760683761	0	0.758547008547009	0.807692307692308
1649661	Bacteria_71	Ribosomal_S20p	PF01649.18	0.659176029962547	0	0	0.797752808988764	0	0	0.790262172284644	0	1	0	0	0.662921348314607	0	0	0	0	0.441947565543071	0.460674157303371	0	0	0.887640449438202	0.565543071161049	0	0.805243445692884	0	0	0.565543071161049	0	0
1649663	Bacteria_71	Ribosomal_L27	PF01016.19	0	0	0	0	0	0	0.674418604651163	0	0	0	0.790697674418605	1	0	0	0.434108527131783	0	0	0.833333333333333	0.825581395348837	0.538759689922481	0	0	0	0.434108527131783	0	0.585271317829457	0	0.356589147286822	0.51937984496124
1679531	Bacteria_71	RuvX	PF03652.15	0.0159817351598174	0.465753424657534	0.299086757990868	0.447488584474886	0.251141552511416	0.520547945205479	0.80365296803653	0	1	0	0	0.867579908675799	0	0	0.675799086757991	0.538812785388128	0	0.465753424657534	0	0.89041095890411	0.703196347031963	0	0.344748858447489	0.737442922374429	0.824200913242009	0.328767123287671	0.349315068493151	0.264840182648402	0.454337899543379
1712416	Bacteria_71	Ribosom_S12_S23	PF00164.25	0.580645161290323	0.790322580645161	0	0	0	0.620967741935484	0.760752688172043	0	0.311827956989247	0	0	1	0.0134408602150538	0	0.655913978494624	0.403225806451613	0	0.435483870967742	0	0.639784946236559	0.897849462365591	0.551075268817204	0	0.244623655913978	0.602150537634409	0	0	0.854838709677419	0.881720430107527
1712417	Bacteria_71	Ribosomal_S7	PF00177.21	0	0.694267515923567	0	0.511677282377919	0	0.619957537154989	0	0	0	0	0	0.475583864118896	0.305732484076433	0	0	0.318471337579618	0.314225053078556	0.0530785562632696	0	0.804670912951168	0.112526539278132	0.501061571125265	0	0.0870488322717622	0.089171974522293	0.286624203821656	0	0.110403397027601	0.532908704883227
1712419	Bacteria_71	Ribosomal_S10	PF00338.22	0.233974358974359	0	0	0.743589743589744	0	0.397435897435897	0	0	0.272435897435897	0	0	0.916666666666667	0	0	0	0.605769230769231	0	0.272435897435897	0.480769230769231	0.737179487179487	0.826923076923077	0.692307692307692	0	0.592948717948718	0.506410256410256	0.352564102564103	0.230769230769231	0.913461538461538	1
